"song_popularity","song_duration_ms","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","audio_mode","speechiness","tempo","time_signature","audio_valence"
77,216689,0.0983,0.596,0.557,0,1,0.0565,-7.522,0,0.134,133.247,5,0.661
66,184733,0.179,0.632,0.738,6.11e-06,10,0.375,-7.708,1,0.0405,91.167,4,0.883
10,198613,0.0694,0.559,0.754,7.14e-05,5,0.129,-4.877,1,0.0259,104.995,4,0.592
70,245040,0.069,0.599,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233
69,262664,0.192,0.635,0.647,0,5,0.154,-5.865,1,0.0351,104.054,4,0.203
70,186133,0.0317,0.539,0.859,0,7,0.102,-4.465,1,0.0399,89.937,4,0.456
61,191935,0.443,0.774,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648
33,125906,0.896,0.624,0.474,0,4,0.0772,-6.028,1,0.0355,80.548,4,0.811
63,266365,0.00137,0.311,0.857,0.805,11,0.307,-8.332,0,0.0396,119.96,4,0.358
54,229626,0.554,0.534,0.533,0.00132,7,0.0813,-8.391,0,0.0262,145.531,4,0.522
54,321538,0.000234,0.885,0.838,0.833,7,0.0636,-6.69,1,0.111,122.725,4,0.746
71,213106,0.0156,0.714,0.725,0,4,0.0726,-6.411,1,0.0402,99.988,4,0.59
7,206733,0.0155,0.75,0.796,0.0115,0,0.106,-5.952,1,0.116,157.545,4,0.96
42,281379,1.72e-05,0.343,0.938,0.000713,0,0.376,-3.599,1,0.0369,173.995,4,0.159
43,204634,0.0172,0.504,0.717,0,2,0.383,-5.465,1,0.0747,147.862,4,0.352
31,252920,0.097,0.598,0.661,0,7,0.22,-7.909,0,0.0323,121.332,4,0.214
44,234538,0.505,0.464,0.825,0.451,11,0.359,-8.042,1,0.0487,162.049,4,0.851
55,170502,0.0502,0.629,0.882,0.000584,8,0.0971,-5.231,1,0.0449,105.004,4,0.436
48,158760,0.869,0.149,0.209,0.775,0,0.0826,-16.828,1,0.0446,74.035,4,0.0596
74,169380,0.0329,0.741,0.863,1.16e-06,1,0.0669,-4.049,1,0.0527,99.981,4,0.864
52,278040,0.811,0.649,0.144,2.42e-06,0,0.089,-16.809,1,0.0522,119.193,4,0.264
66,199735,0.963,0.759,0.125,0.931,7,0.111,-17.098,1,0.0472,120.052,4,0.0399
80,204022,0.0784,0.725,0.834,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859
66,224520,0.0265,0.448,0.845,4.24e-06,0,0.376,-4.123,1,0.0611,127.978,4,0.458
69,265773,0.417,0.537,0.978,1.56e-05,4,0.0374,-2.921,0,0.0442,126.343,4,0.931
68,237960,0.0343,0.68,0.423,0,11,0.0925,-11.112,0,0.136,169.184,4,0.822
71,141600,0.0543,0.641,0.774,1.05e-05,2,0.0473,-5.916,1,0.0278,89.787,4,0.942
60,174232,0.0602,0.837,0.852,0,5,0.106,-3.453,1,0.18,97.497,4,0.462
58,138640,0.909,0.554,0.186,0.00144,1,0.11,-15.846,1,0.0379,81.181,3,0.2
68,219151,0.896,0.539,0.263,0,5,0.104,-11.149,1,0.0552,119.671,4,0.222
31,161533,0.797,0.734,0.309,0,0,0.0883,-8.149,1,0.0344,117.662,4,0.683
44,182507,0.464,0.361,0.712,0,7,0.345,-3.965,1,0.0829,84.656,4,0.461
81,209413,0.0475,0.559,0.868,0.000176,5,0.776,-5.276,1,0.17,156.295,4,0.609
55,212400,0.0262,0.695,0.976,2.41e-05,8,0.182,-6.982,1,0.0428,113.357,4,0.937
43,218160,0.00497,0.373,0.86,0.00078,6,0.209,-6.518,0,0.089,120.014,4,0.583
67,184555,0.0793,0.785,0.865,0.00103,8,0.0469,-4.064,1,0.0307,122.017,4,0.673
23,322548,0.251,0.666,0.668,5.77e-06,0,0.499,-7.961,1,0.0523,132.666,4,0.765
46,220333,0.00143,0.485,0.645,0.207,6,0.094,-12.574,1,0.0318,124.627,4,0.556
56,222426,0.398,0.484,0.528,2.57e-05,0,0.107,-6.951,1,0.0424,109.361,4,0.408
29,223626,0.0239,0.772,0.83,0.0394,5,0.197,-4.209,0,0.0543,93.049,4,0.893
54,159473,0.0112,0.582,0.968,0,11,0.631,-2.554,1,0.138,76.008,4,0.541
66,180005,0.139,0.669,0.667,0.00139,2,0.122,-9.275,1,0.0549,120.045,4,0.176
62,217720,0.316,0.695,0.679,0,11,0.068,-6.576,1,0.0651,95.997,4,0.79
64,166826,0.726,0.486,0.312,1.59e-06,2,0.0601,-13.522,1,0.0533,205.917,4,0.598
67,206000,0.376,0.761,0.634,0.00176999999999999,2,0.0452,-9.476,1,0.0371,106.043,4,0.881
47,239266,0.103,0.918,0.417,0,1,0.316,-12.754,1,0.148,102.604,4,0.76
29,217093,0.392,0.864,0.858,1.92e-06,1,0.853,-5.981,0,0.137,105.121,4,0.777
58,298928,0.00011599999999999,0.738,0.692,0.89,4,0.111,-7.417,0,0.0348,116,4,0.41
85,225280,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,4,0.876
40,185973,0.51,0.659,0.732,6.07e-05,9,0.111,-8.751,1,0.0705,99.959,4,0.699
53,156055,0.076,0.951,0.731,0,1,0.053,-6.091,1,0.102,100.022,4,0.781
51,279973,0.000416,0.31,0.874,0.712,1,0.0695,-11.889,1,0.152,131.717,4,0.096
30,239316,0.554,0.453,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,4,0.501
54,198880,0.313,0.556,0.373,0,11,0.272,-10.863,1,0.48,111.164,4,0.487
39,174733,0.242,0.779,0.612,0,5,0.0454,-8.521,0,0.0422,98.258,4,0.874
64,143773,0.157,0.763,0.796,0,7,0.215,-7.971,1,0.0374,105.992,3,0.589
37,227560,0.233,0.783,0.812,0,8,0.0584,-5.93,0,0.0681,143.028,4,0.831
67,213066,0.0109,0.646,0.923,0,9,0.746,-3.108,1,0.169,153.659,4,0.74
62,256487,0.328,0.59,0.306,6.95e-06,10,0.0377,-16.326,1,0.0325,77.069,4,0.493
11,220533,0.00047699999999999,0.259,0.978,0.000314,8,0.268,-3.842,1,0.22,132.97,4,0.266
13,243438,0.0492,0.394,0.398,0,9,0.115,-13.874,0,0.0262,69.979,4,0.357
82,238640,0.0102,0.515,0.43,0.00014099999999999,7,0.129,-9.935,1,0.0369,91.841,4,0.104
59,114500,0.853,0.648,0.217,0.604,7,0.107,-14.142,1,0.252,85.999,4,0.528
65,179120,0.189,0.734,0.808,0.699,3,0.315,-6.448,0,0.106,114.764,4,0.805
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
38,221053,0.0283,0.529,0.805,0.0021,5,0.0699,-8.113,1,0.0474,137.037,4,0.496
51,263293,0.014,0.568,0.816,0.000231,0,0.155,-3.928,1,0.0281,125.033,5,0.31
37,200013,0.29,0.721,0.867,2.87e-06,11,0.503,-4.302,1,0.196,127.033,4,0.639
58,233199,0.296,0.775,0.451,6.31e-06,1,0.123,-9.164,1,0.0567,92.986,4,0.559
68,175280,0.741,0.684,0.342,0,8,0.0729,-6.09,1,0.055,114.076,4,0.632
67,212500,0.0298,0.577,0.615,0,1,0.0969,-8.741,1,0.13,94.05,4,0.112
40,168560,0.0291,0.894,0.75,0,6,0.259,-5.459,1,0.138,147.975,3,0.653
30,281533,0.9,0.446,0.202,0.00073799999999999,7,0.115,-11.495,1,0.0282,91.003,4,0.0694
93,215759,0.374,0.747,0.834,0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
63,252533,4.82e-06,0.55,0.765,0.873,7,0.132,-8.684,1,0.0287,139.453,4,0.417
68,218355,0.00925,0.446,0.801,8.84e-05,0,0.13,-6.397,1,0.0305,148.071,4,0.765
33,280920,0.0599,0.701,0.823,0.000543,9,0.137,-6.557,0,0.0426,108.002,4,0.599
78,199931,0.979,0.498,0.104,7.86e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
47,135555,0.0902,0.496,0.601,0.512,6,0.49,-6.725,1,0.031,107.859,4,0.141
62,181906,0.0507,0.755,0.895,0.0737,9,0.222,-2.619,1,0.0883,118.871,4,0.844
66,238613,0.0306,0.909,0.405,0.00698,6,0.105,-8.133,0,0.14,154.984,4,0.455
39,230332,0.899,0.301,0.277,0.000716,0,0.134,-15.922,1,0.0317,169.985,4,0.127
81,196214,0.0181,0.684,0.816,0,10,0.0222,-5.211,0,0.0322,121.993,4,0.702
27,184004,0.428,0.793,0.488,0,2,0.0823,-5.807,0,0.0462,133.957,4,0.5
26,284066,0.0797,0.5,0.846,0,0,0.241,-8.098,1,0.0457,134.937,4,0.738
71,163133,0.794,0.685,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,4,0.353
78,240800,0.00255,0.438,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.564
31,232234,0.943,0.506,0.124,0,0,0.081,-12.346,1,0.0719,84.046,4,0.301
35,202493,0.728,0.737,0.737,0,5,0.344,-7.872,0,0.388,132.155,4,0.592
46,244083,0.653,0.367,0.136,0.915,8,0.117,-20.606,1,0.0412,169.706,3,0.104
70,198800,0.0249,0.774,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924
30,217480,0.072,0.435,0.768,0.114,1,0.128,-4.892,1,0.043,113.983,4,0.227
81,182741,0.0783,0.975,0.535,0,1,0.107,-7.227,1,0.196,125.066,4,0.671
51,188360,0.169,0.32,0.574,1.43e-06,2,0.61,-6.887,0,0.0306,105.805,4,0.531
53,217016,0.328,0.498,0.755,0,7,0.143,-4.862,0,0.0776,123.63,4,0.442
14,198000,0.0107,0.78,0.972,0.0296,6,0.1,0.119,0,0.253,137.056,4,0.958
55,231293,0.245,0.644,0.644,0.00083,7,0.27,-7.542,1,0.0305,98.746,4,0.293
39,219396,0.176,0.794,0.735,0,5,0.118,-3.412,0,0.0757,94.017,4,0.777
27,197413,0.0828,0.443,0.608,0.000234,11,0.102,-6.708,0,0.0669,70.124,4,0.23
70,186046,0.121,0.531,0.675,0,0,0.327,-3.281,1,0.33,177.953,4,0.799
4,152613,0.215,0.462,0.595,0,2,0.184,-9.363,1,0.0347,113.719,4,0.64
29,167826,0.815,0.573,0.36,0,5,0.223,-10.027,1,0.0544,204.158,4,0.951
80,281613,0.386,0.602,0.522,1.44e-05,10,0.0941,-9.031,1,0.0285,136.637,4,0.36
1,246613,9.43e-05,0.552,0.988,0,4,0.364,-3.65,1,0.145,150.027,4,0.224
55,91750,0.595,0.831,0.266,0.852,2,0.0914,-9.256,0,0.21,89.027,4,0.686
87,216961,0.0263,0.784,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
72,195533,0.484,0.558,0.851,0.00787,9,0.31,-4.12,0,0.242,126.399,5,0.704
58,193786,0.0839,0.575,0.609,8.46e-05,6,0.62,-8.037,0,0.19,93.774,4,0.392
56,149293,0.104,0.654,0.627,3.18e-05,2,0.143,-6.137,1,0.0298,109.057,4,0.817
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498
73,203142,0.626,0.673,0.389,8.47e-05,7,0.0987,-12.165,0,0.165,140.078,4,0.191
18,256766,0.0558,0.555,0.983,0.213,10,0.123,-1.597,0,0.0738,144.053,4,0.411
56,238840,0.0579,0.736,0.705,0,7,0.321,-6.231,1,0.24,86.404,4,0.557
74,224914,0.23,0.662,0.677,0,1,0.369,-6.371,0,0.0406,99.017,4,0.347
58,185235,0.892,0.314,0.173,0.00842,7,0.109,-15.488,1,0.0387,135.048,4,0.123
58,173867,0.383,0.666,0.426,1.56e-05,7,0.109,-9.228,0,0.147,159.963,4,0.587
69,260862,0.671,0.742,0.363,1.43e-06,1,0.145,-8.188,1,0.0282,130.921,3,0.351
50,177026,0.00251,0.714,0.642,0.887,8,0.186,-10.241,0,0.0868,137.834,4,0.102
49,195973,0.519,0.403,0.498,0,9,0.267,-6.888,1,0.0332,128.192,4,0.351
28,160379,0.459,0.586,0.434,1.56e-05,9,0.0606,-6.148,1,0.0302,76.235,4,0.799
84,209355,0.0323,0.671,0.859,0,4,0.267,-3.922,0,0.0833,139.931,4,0.389
66,182752,0.865,0.687,0.509,0,10,0.12,-9.173,1,0.405,106.892,4,0.651
31,237200,0.12,0.851,0.806,1.39e-06,4,0.122,-4.618,1,0.0788,119.002,4,0.775
55,209733,0.234,0.891,0.632,0,2,0.101,-5.536,1,0.141,133.001,4,0.195
69,290426,0.13,0.81,0.871,0,4,0.313,-2.672,0,0.241,87.328,4,0.299
42,227533,0.000387,0.448,0.714,0.000553,0,0.09,-3.649,1,0.0348,125.016,4,0.308
59,160893,0.0696,0.736,0.69,0,8,0.49,-5.713,1,0.152,92.956,4,0.624
63,205120,0.0582,0.865,0.844,0,8,0.373,-4.946,1,0.311,150.09,4,0.755
50,221250,0.286,0.615,0.746,0,9,0.096,-5.255,1,0.0639,127.995,4,0.355
21,184773,0.743,0.564,0.496,0.00812,9,0.0808,-13.968,0,0.0422,147.502,4,0.839
46,92577,0.711,0.649,0.766,0.096,6,0.323,-9.609,1,0.1,82.933,4,0.443
54,287386,0.465,0.602,0.798,8.78e-05,3,0.119,-5.227,0,0.0465,109.924,4,0.928
69,182666,0.0506,0.775,0.825,1.03e-06,7,0.111,-5.402,1,0.0464,139.091,4,0.95
55,205106,0.0532,0.658,0.787,0.0221,11,0.094,-5.049,0,0.109,166.937,4,0.778
45,278725,0.0518,0.474,0.816,0.765,9,0.113,-6.819,1,0.0362,115.019,4,0.322
60,172826,0.000236,0.44,0.916,1.94e-05,4,0.0897,-4.222,0,0.266,124.099,4,0.401
50,291320,0.0284,0.63,0.552,0.275,5,0.527,-12.456,1,0.0343,122.617,4,0.656
81,193377,0.293,0.652,0.897,0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
52,200214,0.126,0.806,0.734,0,4,0.909,-7.763,0,0.276,100.935,4,0.642
58,206750,0.00168,0.6,0.863,0.00406,8,0.0939,-5.754,0,0.031,106.997,4,0.223
36,381733,0.0296,0.875,0.644,0.908,2,0.0696,-11.55,1,0.0378,117.561,4,0.762
46,146373,0.338,0.759,0.805,0,9,0.375,-3.666,1,0.0372,138.407,4,0.848
45,253733,0.413,0.828,0.447,0.00335,1,0.074,-10.563,1,0.0349,117.391,4,0.676
34,196571,0.32,0.723,0.506,0.00255,11,0.315,-7.792,0,0.0509,105.021,4,0.572
61,174357,0.624,0.672,0.59,0.236,1,0.0991,-9.574,1,0.129,169.036,4,0.21
1,246440,0.271,0.696,0.733,0,9,0.0896,-7.634,0,0.257,140.06,4,0.594
30,258542,0.00268999999999999,0.283,0.947,0.0668,2,0.198,-0.974,1,0.0613,172.012,4,0.15
39,388906,0.224,0.606,0.868,0.00103,7,0.692,-13.493,1,0.177,98.832,4,0.28
47,268133,0.538,0.801,0.434,0,7,0.0729,-9.174,0,0.376,132.254,4,0.661
42,184066,0.137,0.593,0.484,0.000305,10,0.3,-9.971,1,0.0301,181.979,4,0.866
55,222068,0.436,0.236,0.22,0.785,6,0.0998,-13.377,0,0.0293,142.299,3,0.0734
74,291781,0.0668,0.854,0.692,0,7,0.247,-6.625,1,0.0479,101.865,4,0.753
2,213800,0.168,0.8,0.965,0,0,0.0705,-3.923,1,0.0415,130.08,4,0.71
24,176103,0.306,0.676,0.586,0,7,0.0937,-6.271,1,0.063,76.991,4,0.45
74,192880,0.228,0.665,0.89,0,1,0.122,-2.39,1,0.197,139.943,4,0.32
57,170800,0.158,0.518,0.761,0.00765,0,0.0715,-7.025,1,0.0452,118.738,4,0.576
48,288226,0.25,0.674,0.702,0.365,5,0.13,-11.329,0,0.0342,144.876,4,0.536
79,233478,0.049,0.726,0.698,0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
37,319920,0.00176,0.809,0.573,0.329,2,0.0628,-6.939,0,0.0594,123.961,4,0.71
91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564
20,200113,0.519,0.418,0.907,0.913,9,0.148,-8.694,1,0.257,174.879,4,0.523
62,195866,0.000569,0.607,0.743,1.05e-05,2,0.201,-4.984,1,0.0376,127.942,4,0.752
29,157637,0.785,0.684,0.805,0.893,11,0.0983,-4.317,1,0.0432,139.99,4,0.185
70,179226,0.487,0.659,0.577,0.00337999999999999,8,0.168,-8.114,1,0.0337,98.148,4,0.946
47,211666,0.0337,0.402,0.471,0,10,0.0747,-9.294,1,0.105,67.891,4,0.723
74,219552,0.0288,0.803,0.648,0,4,0.0904,-9.185,0,0.198,131.925,4,0.538
15,220706,0.027,0.526,0.924,0.000728,7,0.598,-5.591,1,0.0391,147.28,4,0.793
62,205048,0.0371,0.665,0.709,0,11,0.323,-3.643,1,0.037,100.001,4,0.841
43,222229,0.0115,0.525,0.765,0,0,0.46,-6.163,1,0.259,140.233,4,0.53
31,256341,0.185,0.849,0.699,0.00118,4,0.0954,-5.193,0,0.0574,100.989,4,0.0778
61,231082,0.0216,0.61,0.621,0.000176,11,0.119,-8.159,0,0.0779,115.975,4,0.0824
14,170960,0.00705999999999999,0.561,0.849,0,2,0.0822,-5.544,1,0.0582,129.061,4,0.411
76,215838,0.0854,0.851,0.702,0,1,0.374,-4.172,1,0.268,126.94,4,0.179
39,438480,0.138,0.457,0.828,1.42e-05,7,0.145,-2.607,1,0.316,175.345,4,0.783
69,257466,0.0726,0.703,0.997,0.0235,9,0.123,-7.666,0,0.0399,132.872,4,0.391
24,224506,0.0215,0.603,0.861,0.043,4,0.1,-3.565,0,0.0325,127.962,4,0.72
55,189173,0.0658,0.678,0.729,0,8,0.303,-4.188,1,0.137,99.895,4,0.643
36,236614,0.0172,0.925,0.443,0,1,0.276,-8.216,1,0.264,136.078,4,0.35
63,210197,0.274,0.671,0.565,6.51e-05,11,0.37,-7.401,0,0.16,150.014,4,0.561
67,160613,0.319,0.767,0.845,0,5,0.191,-3.213,1,0.0328,124.96,3,0.874
73,243160,0.00411,0.425,0.954,0,1,0.0555,-3.756,0,0.0476,178.043,4,0.933
50,198880,1.53e-05,0.331,0.913,0.0225,5,0.131,-2.929,1,0.0367,207.838,4,0.818
73,216533,0.0144,0.517,0.776,0,11,0.113,-5.271,1,0.0362,96.002,4,0.448
66,226644,0.365,0.685,0.658,0.133,6,0.333,-7.548,1,0.0326,102.028,4,0.529
61,207266,0.00415,0.714,0.528,0.854,6,0.0819,-8.789,1,0.0692,139.983,4,0.297
78,190466,0.0886,0.796,0.68,0,10,0.268,-4.853,0,0.353,164.932,4,0.565
42,188238,0.868,0.579,0.268,0,2,0.12,-5.65,1,0.0442,205.903,4,0.321
11,185480,0.158,0.707,0.814,2.72e-06,0,0.106,-7.364,1,0.0367,132.062,4,0.922
17,344638,0.00228,0.697,0.753,0.638,0,0.128,-7.969,0,0.054,130.998,4,0.224
81,207626,0.0223,0.638,0.699,0,1,0.0917,-5.54,0,0.384,92.939,4,0.66
68,210925,0.0934,0.567,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792
54,301826,0.0805,0.702,0.588,0.0193,0,0.184,-9.739,1,0.0321,121.738,4,0.728
90,343099,0.0367,0.85,0.785,0,8,0.155,-4.963,0,0.345,145.063,4,0.718
75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0,0.0366,148.723,4,0.495
39,270773,0.463,0.63,0.616,0.0408,1,0.173,-8.128,0,0.0309,118.65,4,0.509
50,126340,0.606,0.393,0.266,0.926,9,0.11,-15.228,0,0.0634,75.523,4,0.493
53,217973,0.778,0.583,0.235,0,6,0.187,-10.121,1,0.0287,137.829,4,0.368
82,197938,0.0253,0.661,0.725,0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
46,454291,0.571,0.546,0.535,0.846,7,0.108,-10.199,1,0.0561,80.789,4,0.649
33,181666,0.791,0.6,0.517,0.0187,9,0.108,-9.567,1,0.032,136.521,4,0.645
18,218773,0.0029,0.616,0.765,0,0,0.149,-6.75,0,0.078,122.916,4,0.343
65,217846,0.609,0.914,0.467,2.07e-05,7,0.0941,-11.173,0,0.0935,130.006,4,0.385
62,212017,0.932,0.766,0.191,7.95e-06,7,0.261,-12.606,1,0.0394,104.03,4,0.262
45,199903,0.0585,0.62,0.881,0.714,1,0.311,-5.851,0,0.0372,126.035,4,0.415
66,168635,0.0205,0.765,0.672,5.92e-05,0,0.258,-6.251,1,0.0538,121.006,4,0.222
68,292400,0.881,0.681,0.163,7.62e-05,11,0.0688,-22.597,1,0.165,69.284,4,0.771
65,163604,0.498,0.887,0.501,0,1,0.122,-7.982,1,0.419,145.995,4,0.403
8,232893,0.0865,0.568,0.883,0.00011499999999999,8,0.276,-4.512,1,0.0802,91.026,4,0.299
61,87122,0.979,0.146,0.0333,0.84,5,0.108,-27.612,1,0.0459,176.302,3,0.201
51,213186,0.38,0.593,0.917,0.0052,1,0.29,-3.738,0,0.0909,170.033,4,0.262
0,251250,0.0206,0.712,0.904,0.000294,7,0.116,-4.144,1,0.0581,111.944,4,0.451
51,201407,0.0267,0.818,0.49,0.00020899999999999,11,0.114,-7.613,0,0.238,119.95,5,0.616
71,188852,0.135,0.72,0.643,0.812,9,0.112,-7.691,1,0.0369,122.012,4,0.325
50,248645,0.0477,0.839,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.653,4,0.596
69,238657,0.158,0.767,0.625,0,5,0.16,-3.533,0,0.24,144.927,4,0.647
52,137200,0.712,0.648,0.359,0.17,0,0.125,-13.166,0,0.182,84.009,4,0.0366
51,173829,0.718,0.645,0.428,0,0,0.133,-10.917,1,0.292,129.641,4,0.572
91,253579,0.0989,0.892,0.651,0,0,0.371,-8.645,0,0.378,105.814,4,0.599
47,202285,0.00342,0.536,0.842,0.00699999999999999,7,0.11,-5.548,0,0.0685,140.013,4,0.09
50,144133,0.158,0.828,0.662,0.065,6,0.0547,-7.167,1,0.0502,118.76,4,0.334
44,86709,0.461,0.651,0.364,0.561,4,0.113,-9.694,0,0.108,155.097,4,0.225
62,153706,0.995,0.446,0.0302,0.935,9,0.0914,-23.49,1,0.0635,131.233,4,0.23
55,248586,0.00773,0.643,0.627,0.00259,8,0.123,-10.972,1,0.0405,114.477,4,0.725
32,381176,0.0087,0.733,0.798,0.724,9,0.0555,-6.392,0,0.0506,140.037,4,0.489
67,177000,0.991,0.363,0.131,0.903,5,0.124,-19.711,0,0.0598,70.784,4,0.294
77,234589,0.0581,0.763,0.441,0,0,0.0458,-8.211,1,0.256,86.093,4,0.538
48,202605,0.51,0.723,0.764,0,9,0.0926,-4.952,0,0.0917,135.96,4,0.659
64,248573,0.0915,0.939,0.675,0,0,0.0565,-7.232,1,0.211,96.918,4,0.795
73,180880,0.000479,0.467,0.958,0.199,4,0.299,-4.808,0,0.0775,145.92,4,0.701
63,182373,0.0441,0.726,0.907,0.000193,6,0.323,-2.674,0,0.038,103.015,4,0.64
66,199959,0.00926,0.481,0.944,0.000328,8,0.278,-3.665,1,0.231,165.02,4,0.396
59,167773,0.395,0.539,0.364,0,6,0.131,-13.56,0,0.0341,123.056,4,0.59
26,125266,0.437,0.48,0.436,0,0,0.239,-12.947,1,0.0338,165.717,4,0.939
85,223583,0.235,0.701,0.512,5.07e-06,0,0.135,-6.869,0,0.0969,91.947,4,0.663
96,179404,0.088,0.931,0.387,0,1,0.136,-9.127,1,0.412,125.978,4,0.376
50,112353,0.744,0.84,0.453,0.00086,11,0.16,-7.554,1,0.168,87.043,4,0.648
56,161906,0.141,0.725,0.523,0.034,2,0.162,-6.494,0,0.0373,120,4,0.326
69,148200,0.811,0.412,0.241,0.392,3,0.114,-13.477,1,0.0295,100.979,4,0.374
55,191078,0.0833,0.843,0.797,2.16e-06,1,0.229,-4.962,1,0.0894,96.948,4,0.697
20,184266,0.0997,0.905,0.894,0,9,0.0432,-3.762,0,0.128,138.026,4,0.91
26,149360,0.329,0.737,0.611,3.87e-06,2,0.0712,-8.686,1,0.0291,110.107,4,0.646
79,233933,0.00664,0.545,0.865,1.12e-05,11,0.168,-5.708,0,0.0286,99.01,4,0.543
45,108043,0.28,0.755,0.546,0,2,0.503,-10.703,1,0.451,113.311,4,0.349
78,270506,0.142,0.843,0.805,0,4,0.0771,-5.946,0,0.269,94.946,4,0.615
56,197104,0.133,0.601,0.843,1.75e-06,9,0.613,-4.674,1,0.0446,114.829,4,0.403
69,258745,0.0113,0.662,0.784,0,2,0.715,-7.164,1,0.052,98.729,5,0.107
83,196552,0.0161,0.636,0.805,0,9,0.0793,-4.594,1,0.327,92.958,4,0.908
53,195520,0.0037,0.481,0.973,0.000877,7,0.325,-1.945,1,0.0542,99.331,4,0.362
62,309517,0.054,0.595,0.827,2.44e-05,5,0.123,-1.959,0,0.134,145.114,4,0.392
44,198280,0.676,0.668,0.435,2.08e-06,1,0.179,-5.924,0,0.0391,148.098,4,0.508
41,212173,0.813,0.663,0.494,0.0233,5,0.143,-8.889,1,0.0286,129.077,4,0.517
55,214106,0.0356,0.489,0.865,7.11e-05,7,0.499,-3.694,0,0.0786,144.941,4,0.4
48,284213,0.0247,0.83,0.722,1.21e-06,0,0.0741,-6.099,1,0.0595,109.987,4,0.29
84,116680,0.128,0.776,0.608,0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
43,191226,0.113,0.537,0.698,0.0012,4,0.265,-4.821,0,0.0258,176.203,4,0.695
64,212800,0.303,0.576,0.609,0,7,0.164,-5.921,1,0.107,86.703,4,0.737
14,199148,0.377,0.569,0.779,0,8,0.0286,-3.662,1,0.0359,187.952,4,0.878
27,218053,0.242,0.737,0.583,0,4,0.404,-7.558,0,0.438,91.999,4,0.392
31,298133,0.732,0.65,0.846,0.00161,0,0.26,-3.474,1,0.0386,176.049,4,0.848
70,212174,0.295,0.737,0.542,0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
0,251453,0.0104,0.67,0.788,0,11,0.492,-7.426,1,0.274,80.032,4,0.522
14,213693,0.00938,0.506,0.761,0.782,3,0.298,-9.765,1,0.0404,112.511,4,0.745
67,221278,0.184,0.782,0.671,2.27e-06,2,0.125,-5.127,0,0.0459,106.975,4,0.706
67,160000,0.0876,0.776,0.516,1.82e-05,0,0.182,-9.981,1,0.0295,115.989,4,0.806
45,271706,0.477,0.689,0.806,3.78e-05,5,0.13,-4.811,1,0.0387,90.998,4,0.937
40,280600,0.727,0.562,0.808,0.000922,9,0.0644,-5.886,0,0.0881,86.321,4,0.597
36,126413,0.959,0.374,0.108,5.04e-05,2,0.104,-15.849,1,0.0561,177.727,3,0.463
58,208187,0.987,0.29,0.112,0.906,7,0.187,-17.894,1,0.0562,167.39,3,0.18
79,215672,0.00314,0.645,0.585,0,6,0.165,-6.122,1,0.0513,131.931,4,0.353
68,191720,0.226,0.827,0.702,5.04e-05,6,0.158,-7.264,1,0.267,130.02,4,0.694
61,290466,0.302,0.558,0.435,0,1,0.0351,-6.812,1,0.0264,122.385,3,0.199
44,241320,0.244,0.732,0.649,0.104,11,0.109,-8.165,1,0.0321,114.323,4,0.34
51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.829
35,224866,0.155,0.534,0.931,5.32e-06,2,0.166,-5.734,0,0.366,86.489,4,0.709
34,162000,0.36,0.58,0.573,0.583,7,0.271,-11.446,0,0.42,83.792,4,0.381
69,246600,5.63e-05,0.579,0.865,0.000221,6,0.649,-4.692,1,0.0302,104.99,4,0.358
29,205733,0.434,0.794,0.273,7.76e-06,8,0.218,-17.335,1,0.0315,110.912,4,0.741
29,227760,0.453,0.726,0.833,0.00467,7,0.169,-6.694,0,0.0527,98.89,4,0.969
37,228000,0.128,0.683,0.605,0,5,0.116,-8.566,0,0.0928,77.49,4,0.506
70,185617,0.274,0.605,0.553,0.0152,10,0.184,-10.845,0,0.101,152.076,4,0.62
